Gene.Name	EV_mean	KO_mean	adj.pval	log2FC
147	GNAS	559.593333333333	279.386666666667	0.0380355992497161	-0.999536841753354
148	GPAT4	131.25	100.933333333333	0.0939429417113252	-0.37564181636174
149	GPC5	10.2066666666667	4.26333333333333	0.0312250406853097	-1.09030855337593
150	GPC6	59.3866666666667	24.8966666666667	0.027375708179302	-1.2214636277417
151	GPRC5C	72.7766666666667	51.0033333333333	0.051962292276473	-0.504560506777608
152	GPRIN3	5.34666666666667	1.72666666666667	0.027375708179302	-1.21886073036619
153	GREB1	8.97	4.47	0.0421278497694736	-0.866052671605639
154	GRK5	0.706666666666667	0.306666666666667	0.0521754050625179	-0.385290155884792
155	GSS	44.69	25.09	0.0942145669331196	-0.808381498390996
156	H1-5	529.503333333333	348.52	0.0334310096158777	-0.60198680521862
157	H2AC6	447.263333333333	310.436666666667	0.061228367387107	-0.525407687268814
158	H2AC8	344.22	207.86	0.0627873098350152	-0.724979828239641
159	H2BC11	308.453333333333	198.256666666667	0.05544083282891	-0.635093868024865
160	H2BC15	201.343333333333	154.04	0.0299727492126448	-0.384164841017265
161	H2BC17	280.78	196.26	0.0422783021420591	-0.514470777780857
162	H2BC21	58.7566666666667	42.23	0.0759561322788583	-0.467066838038013
163	H2BC4	737.043333333333	541.07	0.0866116973307326	-0.44522635941384
164	H3C1	196.983333333333	108.63	0.0465024837194958	-0.852736343677405
165	H3C4	357.583333333333	240.73	0.0400104666836477	-0.568911903982687
166	H4C3	873.916666666667	690.353333333333	0.0851214431152904	-0.339722386563235
167	H4C5	602.86	439.626666666667	0.0422783021420591	-0.454657301885674
168	H4C9	243.233333333333	139.54	0.0516180631568979	-0.797279311281803
169	HACD1	8.02	18.53	0.0506826795789783	1.11449261063141
170	HAX1	79.69	112.113333333333	0.0449100699588692	0.487307203375484
171	HDAC7	16.0733333333333	11.09	0.0662496358793753	-0.497930507627189
172	HINT3	11.1966666666667	14.9166666666667	0.0880747405957938	0.384051317471386
173	HIPK3	24.7933333333333	37.0933333333333	0.0453885373263092	0.562540307493156
174	HMGCR	45.13	70.4066666666667	0.0746502919493111	0.630353480981747
175	HOXA-AS2	6.66666666666667	10.5066666666667	0.0320948789261098	0.585798603347217
176	HSD11B2	10.0433333333333	4.59333333333333	0.0462277711666692	-0.981395487641191
177	HULC	14.52	44.0966666666667	0.0341607938658398	1.53889224266972
178	HYAL2	14.9533333333333	7.61333333333333	0.0306710076212746	-0.889214326844574
179	HYI	36.5866666666667	28.9633333333333	0.0765069442460462	-0.327022848852229
180	ID2	137.196666666667	213.063333333333	0.0465024837194958	0.631314881249606
181	IER2	19.66	14.4533333333333	0.054293281265606	-0.418922188579744
182	IFT122	6.63666666666667	3.61	0.0962534743307669	-0.728176302154181
183	IGF2-AS	2.91666666666667	4.48	0.0467436835553352	0.484549542229321
184	IGFBP3	19.9366666666667	34.9133333333333	0.0602112687332745	0.778487795838956
185	INO80E	35.6466666666667	27.1566666666667	0.0957925328368427	-0.380205428348154
186	INSIG2	33.51	17.6666666666667	0.083118753063183	-0.886550147324343
187	INTS13	19.6	34.0733333333333	0.0869125118446731	0.767730211943053
188	IQCE	15.8866666666667	7.71	0.0821778357530789	-0.95513995239248
189	IRGQ	23.9533333333333	15.9933333333333	0.0640756589622491	-0.55426367487776
190	ITGB5	99.55	71.4733333333333	0.0672713236404171	-0.472390925468965
191	ITPA	47.8	29.3666666666667	0.096287921589996	-0.684392594481992
192	ITPKA	10.7966666666667	8.29666666666667	0.0577540865590212	-0.343593827396918
193	ITPRIPL2	5.94	3.80666666666667	0.064747218407625	-0.529898904058595
194	KANK4	2.09666666666667	1.29333333333333	0.0518560048381914	-0.433270031680555
195	KAT14	14.81	8.31666666666667	0.0437980836649442	-0.762951585348975
196	KIAA1671	13	4.81666666666667	0.0292123853890556	-1.26716229145647
197	KIF12	8.38333333333333	4.03	0.0952026710126454	-0.899542116440909
198	KIF22	60.09	41.1733333333333	0.0851214431152904	-0.534605185284008
199	KIRREL1	14.1866666666667	7.13	0.0422783021420591	-0.901477988911928
200	KISS1R	25.2166666666667	14.4333333333333	0.098292979627528	-0.76443457215545
201	KLHL23	45.8666666666667	31.5033333333333	0.0534183982519604	-0.527974509301041
202	KLHL7	35.69	27.2066666666667	0.0831213893851011	-0.379350719613349
203	KRAS	25.45	56.2233333333333	0.0507229995453363	1.11333581662557
204	L3MBTL1	2.72	1.01666666666667	0.0637277268679524	-0.883329979667231
205	LARP4	50.4866666666667	73.0033333333333	0.0962534743307669	0.523391384883999
206	LBR	91.6433333333333	131.36	0.0515235665055801	0.514708128813864
207	LIN7A	16.7966666666667	30.8066666666667	0.0570920549878438	0.837722137319793
208	LINC00261	96.5533333333333	53.32	0.0575988264807881	-0.84470769003596
209	LINC00467	8.27	16.3266666666667	0.033894619922798	0.902352889125514
210	LLGL2	52.8033333333333	42.11	0.0887229370130055	-0.31967299380636
211	LRRC8A	24.9366666666667	17.7433333333333	0.0626722463675558	-0.468615532796843
212	LSM14B	22.54	13.8766666666667	0.0620045526092396	-0.662063014507745
213	LSP1P4	161.876666666667	101.633333333333	0.0621376764227531	-0.666280574860508
214	LTBP1	58.0366666666667	12.79	0.0204292923105203	-2.09798880927491
215	LYPD6B	45.3466666666667	14.6566666666667	0.0465024837194958	-1.56568848855661
216	LYPLA2	66.5966666666667	46.8066666666667	0.0759708261464961	-0.499740289071531
217	LZTS2	16.01	12.0633333333333	0.0849669757548827	-0.380860068782331
218	MAGI2	1.26333333333333	0.73	0.027375708179302	-0.387677035886851
219	MAGOHB	18.2	30.4066666666667	0.0944772397409071	0.709964520338247
220	MAL2	72.4633333333333	107.253333333333	0.0849669757548827	0.559315185387409
221	MAML3	3.02666666666667	1.2	0.0414059536763006	-0.872082525079263
222	MAN2A2	37.14	25.4666666666667	0.056071771415723	-0.527128337003592
223	MAVS	18.3966666666667	10.1233333333333	0.0574655314683032	-0.802219559569004
224	MAZ	183.673333333333	130.083333333333	0.0535836450923239	-0.494491292546862
225	MBNL2	84.2866666666667	33.4633333333333	0.0334310096158777	-1.30725796728812
226	MCM8	19.2766666666667	11.6766666666667	0.0909700599302118	-0.677645065241413
227	METAP2	54.8333333333333	99.96	0.0602112687332745	0.854585220583846
228	MGST1	94.69	165.76	0.0664952942826155	0.801333207144725
229	MINDY1	7.7	6.16333333333333	0.0983121125007728	-0.280384324029463
230	MINDY4	6.58666666666667	3.34333333333333	0.0470380745656723	-0.804663473738447
231	MMP14	42.9533333333333	15.7933333333333	0.0692921238524052	-1.3880839592876
232	MOCS3	4.00333333333333	2.84666666666667	0.0471459592631478	-0.379280752975206
233	MPC2	145.613333333333	211.283333333333	0.0422077683760758	0.533974796405918
234	MPDU1	95.9033333333333	76.09	0.048395501376846	-0.330002565074147
235	MRAS	10.2566666666667	24.7966666666667	0.0864039346945094	1.19640498027413
236	MRPL19	51.8033333333333	60.6733333333333	0.0538411284133574	0.224017817567945
237	MRPL42	72.0633333333333	99.4666666666667	0.0878467011176252	0.459497436518231
238	MRPL52	134.5	112.34	0.0692921238524052	-0.25763574401907
239	MRPS21	37.93	46.74	0.082374065133982	0.294316221734493
240	MRPS26	41.8866666666667	25.3366666666667	0.0178902938152793	-0.703456427326611
241	MRPS35	65.0933333333333	104.083333333333	0.0842581126781958	0.668957206632618
242	MTCL1	40.54	16.1366666666667	0.0453885373263092	-1.27741470481548
243	MTG2	24.7	17.4166666666667	0.0928810781237828	-0.48075639563624
244	MTHFS	25.1266666666667	49.8333333333333	0.0612531922329578	0.960251764622764
245	MYBL2	60.5733333333333	26.0466666666667	0.083118753063183	-1.18685487056784
246	NACC2	10.5833333333333	7.92	0.0847237863245187	-0.376934861856771
247	NCOA6	10.7833333333333	6.00666666666667	0.0680951831090318	-0.749947545734583
248	NDE1	36.3833333333333	28.9033333333333	0.0827045580485039	-0.322088903563992
249	NDUFV1	99.9	160.403333333333	0.0494499994115564	0.677744199300365
250	NEK6	43.7	27.0266666666667	0.0828362983816529	-0.673474662829658
251	NELFB	26.1633333333333	18.7933333333333	0.0323217134355103	-0.456645937361843
252	NETO2	19	3.96	0.027375708179302	-2.01158797427521
253	NEURL1B	3.21333333333333	0.216666666666667	0.0458420103880872	-1.79202809440972
254	NFATC4	4.24666666666667	1.00666666666667	0.0406526542383621	-1.38660014874778
255	NFIB	10.3933333333333	5.61	0.0317404600121645	-0.785467719447291
256	NFIX	11.8466666666667	4.90666666666667	0.0711020513783351	-1.1209779677407
257	NINL	17.6166666666667	7.01	0.0211833510765283	-1.21672063224081
258	NIPSNAP2	57.17	35.9866666666667	0.0842581126781958	-0.653270017225502
259	NME4	69.8933333333333	46.5266666666667	0.0664952942826155	-0.576912745462826
260	NOMO2	48.15	61.74	0.0999096699883845	0.35219411261566
261	NPSR1-AS1	5.87333333333333	2.79	0.0783182412148248	-0.85881207847586
262	NR1H4	4.75	38.07	0.0824906987416316	2.76442739435194
263	NR2F6	46.0433333333333	35.7433333333333	0.0999096699883845	-0.356507775521884
264	NRP1	75.3	49.77	0.0849669757548827	-0.58770679699227
265	NSFL1C	54.1866666666667	32.9	0.087332424844912	-0.703034474485428
266	NSMCE4A	27.7633333333333	22.05	0.0714929307460881	-0.319464126263294
267	NT5C2	91.55	53.3033333333333	0.0616910189364397	-0.769192231552947
268	NTHL1	19.23	15.0733333333333	0.0962612036923293	-0.331827169676913
269	NTN1	5.89	3.23	0.0638512831540275	-0.703846319584341
270	NUP37	24.83	36.9333333333333	0.0625650225460185	0.554418508354788
271	NUP50-DT	4.52666666666667	7.37666666666667	0.090464311078123	0.599966664384905
272	NXT1	22.1466666666667	13.2333333333333	0.0591899125775278	-0.701530877936626
273	OGG1	18.4633333333333	12.0233333333333	0.0334310096158777	-0.579660055608809
274	OSBPL6	4.87333333333333	3.50666666666667	0.0926299046057434	-0.382118772638229
275	OSTC	70.7266666666667	102.413333333333	0.0966972017336429	0.527840716358417
276	PALM	69.1033333333333	30.22	0.0422783021420591	-1.16701250705042
277	PAQR8	17.77	33.6833333333333	0.0299727492126448	0.885813909070667
278	PARP16	5.17666666666667	2.86666666666667	0.0476783246027465	-0.675738076012331
279	PCCA	41.6333333333333	23.4666666666667	0.055307356093173	-0.801164296038424
280	PCGF3	59.3866666666667	37.8266666666667	0.0592279465142815	-0.637182183851415
281	PDE9A	21.0333333333333	11.33	0.0876305356002895	-0.837514971271059
282	PDGFA	89.0533333333333	25.63	0.0470380745656723	-1.75772725007571
283	PDLIM2	14.87	7.39	0.0379870110716236	-0.919559412395358
284	PFDN2	39.15	55.9033333333333	0.0740269047761467	0.503113178719223
285	PGM3	55.8233333333333	75.54	0.0995067683909377	0.429730436560684
286	PHB2	152.513333333333	203.053333333333	0.0501893699918366	0.410582312392169
287	PKIG	17.1533333333333	5.29	0.0582562504904557	-1.52910255944335
288	PKN3	8.58666666666667	3.66	0.0729061521717005	-1.04069931506386
289	PLCB1	70.12	48.47	0.0935954102854958	-0.523701424671147
290	PLCE1	6.05666666666667	4.29	0.0999096699883845	-0.415719141172407
291	PLEKHO1	32.1066666666667	14.1433333333333	0.0626722463675558	-1.1284389561201
292	PLSCR3	8.85666666666667	3.65333333333333	0.0530384789613597	-1.08283530191067
293	POFUT1	52.56	36.36	0.0809773060337127	-0.519661505614649
294	POLR3C	33.1933333333333	50.5433333333333	0.0558113933304096	0.592070769435562
295	PPARG	54.4333333333333	34.1433333333333	0.0421278497694736	-0.657502725816266
296	PPP1R15A	25.5233333333333	14.1266666666667	0.0809066030630722	-0.810167989984606
297	PRDX2	258.883333333333	165.26	0.086441007787993	-0.644422998156035
298	PRMT1	187.156666666667	157.213333333333	0.0576742517731945	-0.25006321992328
299	PROC	12.2233333333333	19.2333333333333	0.0599575208699221	0.613648118997764
300	PROCA1	0.763333333333333	0.456666666666667	0.0658642926758767	-0.275634442613427
301	PROM1	211.81	117.703333333333	0.0582592761576514	-0.842205496893492
302	PRR5	11.2333333333333	5.81333333333333	0.0941052112575297	-0.844384866792954
303	PRR7	2.91333333333333	0.97	0.0422783021420591	-0.99020237293252
304	PRXL2A	49.38	30.4066666666667	0.0962534743307669	-0.681780290787476
305	PTHLH	40.4733333333333	27.2866666666667	0.0617948416182693	-0.552061827624503
306	PTK7	40.95	23.8866666666667	0.069453314192064	-0.753297802745272
307	PTOV1	119.17	63.8333333333333	0.0299727492126448	-0.890269122979502
308	PTPRA	24.09	11.11	0.0341860150884854	-1.05091360571484
309	PTTG1IP	130.956666666667	87.9466666666667	0.0899894481378276	-0.569051794122053
310	PUF60	109.983333333333	78.34	0.0898594656396592	-0.484222736838083
311	PURA	5.01333333333333	3.65	0.0910328438933473	-0.370934216538831
312	PWWP3A	44.6066666666667	26.0833333333333	0.070914300361296	-0.751839416993684
313	PYGB	31.0466666666667	16.97	0.0341401358079499	-0.834583893906798
314	QPRT	183.353333333333	145.283333333333	0.0613554288171494	-0.33370809574323
315	RAE1	38.3	24.8333333333333	0.0371184324282568	-0.605295502818163
316	RALGAPB	26.42	14.6166666666667	0.0876305356002895	-0.812142023953833
317	RAP1GAP	26.3033333333333	10.6766666666667	0.0330949541167263	-1.22544860621366
318	RBCK1	34.78	24.9533333333333	0.0601736987509515	-0.463233543425781
319	RBL1	16.7533333333333	8.63333333333333	0.0962534743307669	-0.881982935822573
320	RBM5	30.33	26.0466666666667	0.086441007787993	-0.212093967885937
321	RBP4	87.4166666666667	329.55	0.040004353489569	1.90247826426751
322	RCN1	35.47	56.2533333333333	0.064964519853903	0.650649490801505
323	REEP4	11.5666666666667	7.94666666666667	0.0998771445140353	-0.490179851955843
324	RESF1	22.1066666666667	38.33	0.092518081674393	0.767321032503897
325	REXO5	4.50333333333333	8.71	0.0524780316846552	0.81916558122709
326	RHOBTB1	17.8766666666667	10.24	0.0638512831540275	-0.747961993545499
327	RIOK1	18.9266666666667	29.63	0.0807769778119483	0.620244970642019
328	RNF114	32.6966666666667	22.2266666666667	0.0532553716393773	-0.536823761327467
329	RNF115	18.43	27.42	0.0800106186421923	0.548620653657436
330	RNF181	109.84	92.9066666666667	0.0876169799993282	-0.239179128813235
331	RNF19A	52.86	20.8066666666667	0.0735201734811308	-1.30444497114005
332	RNF34	30.04	43.2066666666667	0.0751684260831988	0.510135396744954
333	ROMO1	189.29	114.33	0.039262827222311	-0.722431907854758
334	RPL18A	778.57	703.283333333333	0.0875312547057498	-0.146522630627153
335	RPL27A	972.326666666667	1370.23	0.0976038074727201	0.494474591555073
336	RPL41	1720.24666666667	2180.46333333333	0.0473409398391181	0.34184236421532
337	RPL6	990.636666666667	1389.04666666667	0.0465024837194958	0.487249795457077
338	RPS10	1079.56333333333	1345.54333333333	0.083118753063183	0.317477025137501
339	RPS15	843.936666666667	760.176666666667	0.09967384872667	-0.150611868861304
340	RPS27L	149.786666666667	227.916666666667	0.0843254228094481	0.60231364085618
341	RRP15	20.3366666666667	27.39	0.0729061521717005	0.412048041179873
342	RTEL1	12.6266666666667	6.31333333333333	0.0802091916311185	-0.897831670534429
343	RXYLT1	11.43	16.3766666666667	0.0946694847498827	0.483325062822371
344	S100A13	53.37	36.67	0.0833775903074406	-0.529394794850709
345	SCAND1	50.3	33.1833333333333	0.0922755027243541	-0.585665739848358
346	SCARB1	25.1433333333333	43.7433333333333	0.0869125118446731	0.775229640032415
347	SDC2	97.7066666666667	153.493333333333	0.0944276350946059	0.646325151596314
348	SDCBP2-AS1	5.59666666666667	3.52333333333333	0.051962292276473	-0.544350891628658
349	SEC11C	41.3	83.26	0.0764404005553401	0.994190252554943
350	SELENOM	44.2166666666667	78.5633333333333	0.0306710076212746	0.815249077858915
351	SELENOW	56.5733333333333	20.45	0.0334944428967056	-1.42442309491444
352	SEMA4B	9.74333333333333	4.51333333333333	0.089350439864063	-0.96244495388827
353	SEPTIN9	221.62	151.456666666667	0.0627678477434242	-0.54618397076413
354	SERP1	44.8266666666667	78.04	0.0299727492126448	0.786395595933537
355	SGK2	40.72	26.6133333333333	0.0783182412148248	-0.59537410502041
356	SH2D3A	4.32	2.06333333333333	0.0211833510765283	-0.796323884933311
357	SHMT2	61.27	86.6933333333333	0.083118753063183	0.493929890335998
358	SIRT5	12.3733333333333	16.3333333333333	0.0912281478044199	0.374190017303636
359	SKOR1	0.0666666666666667	0.00333333333333333	0.0747670237615818	-0.0883084181276602
360	SLC15A4	17.74	26.3933333333333	0.0526402723445342	0.547703876787313
361	SLC16A5	0.506666666666667	1.16666666666667	0.0613942108871237	0.524116945500629
362	SLC1A3	23.2533333333333	99.8766666666667	0.0690512157965589	2.05633756227456
